Cluster,Centroid,Avg_Distance_miles,Start_Lat,Start_Lng
685,"(np.float64(33.79720428571428), np.float64(-80.12356971428571))",0.16769332779773113,33.79720428571428,-80.12356971428571
686,"(np.float64(33.32649411111111), np.float64(-79.31644833333333))",0.06128345174175238,33.32649411111111,-79.31644833333333
687,"(np.float64(34.16902370588235), np.float64(-79.72914005882355))",0.43795056677464334,34.16902370588235,-79.72914005882355
688,"(np.float64(32.99405916666667), np.float64(-79.84450650000001))",0.17680355412059034,32.99405916666667,-79.84450650000001
689,"(np.float64(33.60943377777778), np.float64(-80.35984844444447))",0.3494577649580762,33.60943377777778,-80.35984844444447
690,"(np.float64(35.10323), np.float64(-82.09433))",0.0,35.10323,-82.09433
691,"(np.float64(34.912212833333335), np.float64(-82.14188933333334))",0.3096439949854765,34.912212833333335,-82.14188933333334
692,"(np.float64(35.1757935), np.float64(-81.84456525))",0.23875185247828684,35.1757935,-81.84456525
693,"(np.float64(34.961059), np.float64(-82.36186574999999))",0.17698775095887154,34.961059,-82.36186574999999
694,"(np.float64(34.81854197058823), np.float64(-82.58939682352941))",0.8147274251834958,34.81854197058823,-82.58939682352941
695,"(np.float64(33.92614900000001), np.float64(-81.12212385714282))",0.008351915413388781,33.92614900000001,-81.12212385714282
696,"(np.float64(34.31030006666667), np.float64(-80.54007313333334))",0.3105516942975771,34.31030006666667,-80.54007313333334
697,"(np.float64(33.255380571428574), np.float64(-80.52161299999999))",0.4782782745387949,33.255380571428574,-80.52161299999999
698,"(np.float64(33.735382), np.float64(-81.855797))",0.0,33.735382,-81.855797
699,"(np.float64(34.471899), np.float64(-79.39818788888888))",0.6013207790448596,34.471899,-79.39818788888888
700,"(np.float64(33.797225999999995), np.float64(-81.88882799999999))",0.0015046814042592573,33.797225999999995,-81.88882799999999
701,"(np.float64(34.59904533333333), np.float64(-79.73037433333333))",0.16558437436712528,34.59904533333333,-79.73037433333333
702,"(np.float64(33.5411595), np.float64(-80.83256914285714))",0.14699516279496463,33.5411595,-80.83256914285714
703,"(np.float64(34.241769500000004), np.float64(-81.4125485))",0.17810208703668667,34.241769500000004,-81.4125485
704,"(np.float64(34.709186791006175), np.float64(-80.77738024831889))",1.2131869568005875,34.709186791006175,-80.77738024831889
705,"(np.float64(34.803198888888886), np.float64(-82.99849844444445))",0.2635421854718869,34.803198888888886,-82.99849844444445
706,"(np.float64(33.125912), np.float64(-80.549272))",0.0936250529063067,33.125912,-80.549272
707,"(np.float64(33.213558), np.float64(-79.76400799999998))",0.0,33.213558,-79.76400799999998
708,"(np.float64(33.01451681818182), np.float64(-80.03207900000001))",0.3049438974611553,33.01451681818182,-80.03207900000001
709,"(np.float64(33.048498), np.float64(-80.52275866666668))",0.07043429695452282,33.048498,-80.52275866666668
710,"(np.float64(34.316601), np.float64(-82.463364))",0.0,34.316601,-82.463364
711,"(np.float64(33.881428182373604), np.float64(-79.11504813634106))",1.1341740926509472,33.881428182373604,-79.11504813634106
712,"(np.float64(33.4313945), np.float64(-79.80681200000001))",0.05166695531876139,33.4313945,-79.80681200000001
713,"(np.float64(34.7148395), np.float64(-81.5684545))",0.1741496067832446,34.7148395,-81.5684545
714,"(np.float64(34.948110119271966), np.float64(-82.03981371870631))",0.13100009629410933,34.948110119271966,-82.03981371870631
715,"(np.float64(34.762240250000005), np.float64(-82.54554574999999))",0.11919744357387867,34.762240250000005,-82.54554574999999
716,"(np.float64(34.5907652), np.float64(-82.7609852))",0.11088421290041788,34.5907652,-82.7609852
717,"(np.float64(34.61755), np.float64(-82.12225333333335))",0.026461963099474045,34.61755,-82.12225333333335
718,"(np.float64(33.8069805), np.float64(-81.85895550000001))",0.1530190143187551,33.8069805,-81.85895550000001
719,"(np.float64(34.518589), np.float64(-82.536392))",0.0,34.518589,-82.536392
720,"(np.float64(34.70821), np.float64(-82.081383))",0.0,34.70821,-82.081383
721,"(np.float64(35.04962042857142), np.float64(-82.04627171428572))",0.08362023547023864,35.04962042857142,-82.04627171428572
722,"(np.float64(35.148765624999996), np.float64(-82.03676200000001))",0.022053598999410555,35.148765624999996,-82.03676200000001
723,"(np.float64(34.7835925), np.float64(-82.524685))",0.0008247235582609358,34.7835925,-82.524685
724,"(np.float64(34.989081024316604), np.float64(-82.75392377076153))",0.17865065491218385,34.989081024316604,-82.75392377076153
725,"(np.float64(33.9624480625), np.float64(-79.1809199375))",0.16318883239132517,33.9624480625,-79.1809199375
726,"(np.float64(33.7401275), np.float64(-80.1877165))",0.16745681661430567,33.7401275,-80.1877165
727,"(np.float64(33.75217044474136), np.float64(-81.52744057124968))",0.19246920863367237,33.75217044474136,-81.52744057124968
728,"(np.float64(35.1269745), np.float64(-82.06440699999999))",0.28059243856385946,35.1269745,-82.06440699999999
729,"(np.float64(34.418276666666664), np.float64(-82.38346666666666))",0.12534182215669043,34.418276666666664,-82.38346666666666
730,"(np.float64(34.371025333333336), np.float64(-82.22277))",0.0015536583848728182,34.371025333333336,-82.22277
731,"(np.float64(34.24235548082413), np.float64(-81.3706300315929))",0.026562991002196352,34.24235548082413,-81.3706300315929
732,"(np.float64(34.12999056521738), np.float64(-81.15845095652173))",0.6518306281575458,34.12999056521738,-81.15845095652173
733,"(np.float64(34.131547727272725), np.float64(-81.17525527272727))",0.385798543594809,34.131547727272725,-81.17525527272727
734,"(np.float64(34.29599377777778), np.float64(-80.94286911111111))",0.4479267431988302,34.29599377777778,-80.94286911111111
735,"(np.float64(33.99797541935484), np.float64(-81.32177177419356))",0.9011932551810112,33.99797541935484,-81.32177177419356
736,"(np.float64(32.830610166666666), np.float64(-80.64316583333333))",0.3416630382320743,32.830610166666666,-80.64316583333333
737,"(np.float64(33.0642249917272), np.float64(-80.03318853108722))",0.5404785040753586,33.0642249917272,-80.03318853108722
738,"(np.float64(34.844929), np.float64(-82.188278))",0.0,34.844929,-82.188278
739,"(np.float64(33.93178966666667), np.float64(-79.746765))",0.005280584855964588,33.93178966666667,-79.746765
740,"(np.float64(34.27127175), np.float64(-80.586378))",0.20392261904166872,34.27127175,-80.586378
741,"(np.float64(33.08059333333333), np.float64(-80.01020666666666))",0.17231947317839347,33.08059333333333,-80.01020666666666
742,"(np.float64(33.83484633333334), np.float64(-79.14627450000002))",0.0005384877164285258,33.83484633333334,-79.14627450000002
743,"(np.float64(33.28630575), np.float64(-79.700837))",0.26392342366008265,33.28630575,-79.700837
744,"(np.float64(33.8582305), np.float64(-81.31574599999999))",0.0005657781429628647,33.8582305,-81.31574599999999
745,"(np.float64(33.237109999999994), np.float64(-81.093239))",0.0,33.237109999999994,-81.093239
746,"(np.float64(33.871310009009015), np.float64(-79.75856488288288))",0.57471451563461,33.871310009009015,-79.75856488288288
747,"(np.float64(34.053659), np.float64(-79.9435925))",0.23929585599921543,34.053659,-79.9435925
748,"(np.float64(34.721898833333334), np.float64(-83.0145045))",0.056727044917869264,34.721898833333334,-83.0145045
749,"(np.float64(34.963203500000006), np.float64(-81.3240295))",0.041132642745533535,34.963203500000006,-81.3240295
750,"(np.float64(34.518229545454545), np.float64(-82.49989533333334))",0.6901121969843887,34.518229545454545,-82.49989533333334
751,"(np.float64(35.09271457894737), np.float64(-81.98049547368421))",0.49238041417850925,35.09271457894737,-81.98049547368421
752,"(np.float64(34.58611875), np.float64(-82.7414355))",0.07212541530091202,34.58611875,-82.7414355
753,"(np.float64(34.62891483333333), np.float64(-82.55974833333333))",0.09248230208960469,34.62891483333333,-82.55974833333333
754,"(np.float64(34.7177445), np.float64(-82.63814150000002))",0.0902790993090909,34.7177445,-82.63814150000002
755,"(np.float64(34.3456034), np.float64(-82.56247490000001))",0.43296185457280956,34.3456034,-82.56247490000001
756,"(np.float64(34.86518966666667), np.float64(-80.80484533333335))",0.005176588996315622,34.86518966666667,-80.80484533333335
757,"(np.float64(34.7255148), np.float64(-82.54831390000001))",0.27274186138172973,34.7255148,-82.54831390000001
758,"(np.float64(34.68070025), np.float64(-82.16463150000001))",0.3307036259872639,34.68070025,-82.16463150000001
759,"(np.float64(33.702266333333334), np.float64(-79.70232233333333))",0.4045507960472678,33.702266333333334,-79.70232233333333
760,"(np.float64(33.28696069672101), np.float64(-80.51311027686327))",0.18848542543636743,33.28696069672101,-80.51311027686327
761,"(np.float64(32.66723189441983), np.float64(-80.65124334177321))",0.08586031896524784,32.66723189441983,-80.65124334177321
762,"(np.float64(33.562273250000004), np.float64(-80.711512))",0.22357048476605867,33.562273250000004,-80.711512
763,"(np.float64(32.2528966923077), np.float64(-81.12305999999998))",0.2916110361284759,32.2528966923077,-81.12305999999998
764,"(np.float64(33.153279851540226), np.float64(-80.06037721963041))",0.2535915024426746,33.153279851540226,-80.06037721963041
765,"(np.float64(34.4028023125), np.float64(-79.89711518749999))",0.312030851392672,34.4028023125,-79.89711518749999
766,"(np.float64(34.435595000000006), np.float64(-82.61358463636363))",0.2535219629493853,34.435595000000006,-82.61358463636363
767,"(np.float64(33.99293433333333), np.float64(-81.823042))",0.1906582915800551,33.99293433333333,-81.823042
768,"(np.float64(33.18628577777778), np.float64(-80.57348655555558))",0.2348865292694145,33.18628577777778,-80.57348655555558
769,"(np.float64(33.799576217391305), np.float64(-79.07810617391303))",0.34888314743939686,33.799576217391305,-79.07810617391303
770,"(np.float64(34.144642), np.float64(-79.570206))",0.0005348724599842741,34.144642,-79.570206
771,"(np.float64(34.086920687500005), np.float64(-79.7704456875))",1.0839102301411727,34.086920687500005,-79.7704456875
772,"(np.float64(33.97427666666667), np.float64(-81.37533766666665))",0.13557342490139265,33.97427666666667,-81.37533766666665
773,"(np.float64(34.844164500000005), np.float64(-82.56455250000002))",0.03897706747435802,34.844164500000005,-82.56455250000002
774,"(np.float64(34.38587415384615), np.float64(-79.39114784615384))",0.25293962160180483,34.38587415384615,-79.39114784615384
775,"(np.float64(34.091632), np.float64(-81.18851649999999))",0.12874831883643634,34.091632,-81.18851649999999
776,"(np.float64(34.406302125), np.float64(-79.35733512499999))",0.22955229725259452,34.406302125,-79.35733512499999
777,"(np.float64(35.14893585714286), np.float64(-81.89726442857143))",0.18696760977064067,35.14893585714286,-81.89726442857143
778,"(np.float64(33.7518575), np.float64(-81.255563))",0.08259457177569487,33.7518575,-81.255563
779,"(np.float64(34.24852533333333), np.float64(-79.82089122222222))",0.31724200320506035,34.24852533333333,-79.82089122222222
780,"(np.float64(33.43123214419724), np.float64(-79.52847542781417))",0.19409088396609256,33.43123214419724,-79.52847542781417
781,"(np.float64(34.140152199999996), np.float64(-80.1136248))",0.0022607401912488195,34.140152199999996,-80.1136248
782,"(np.float64(34.8171), np.float64(-82.10743099999999))",0.3613046819168676,34.8171,-82.10743099999999
783,"(np.float64(33.8722455), np.float64(-81.43531425))",0.062219364981733034,33.8722455,-81.43531425
784,"(np.float64(34.6498251875), np.float64(-82.5931154375))",0.25126613246732044,34.6498251875,-82.5931154375
785,"(np.float64(35.04369333333333), np.float64(-82.30495466666667))",0.08754638875620391,35.04369333333333,-82.30495466666667
786,"(np.float64(34.77340770000001), np.float64(-82.6312359))",0.3598824489681913,34.77340770000001,-82.6312359
787,"(np.float64(34.730995500000006), np.float64(-82.04486500000002))",0.020234979454608955,34.730995500000006,-82.04486500000002
788,"(np.float64(35.126366999999995), np.float64(-82.11379149999999))",0.28386880843702716,35.126366999999995,-82.11379149999999
789,"(np.float64(33.8603365), np.float64(-80.40563900000001))",0.0745756502461511,33.8603365,-80.40563900000001
790,"(np.float64(33.91985433333334), np.float64(-82.25111616666668))",0.24032967820177228,33.91985433333334,-82.25111616666668
791,"(np.float64(33.33651987499999), np.float64(-80.53754837500003))",0.016131617984425736,33.33651987499999,-80.53754837500003
792,"(np.float64(32.612002800000006), np.float64(-80.89452299999999))",0.2892895758859708,32.612002800000006,-80.89452299999999
793,"(np.float64(34.7188285), np.float64(-83.2084579))",0.33466695550558256,34.7188285,-83.2084579
794,"(np.float64(33.85741671466098), np.float64(-79.05586718342832))",1.5500706205655859,33.85741671466098,-79.05586718342832
795,"(np.float64(34.802911325535064), np.float64(-82.81118505982295))",0.6279255243425176,34.802911325535064,-82.81118505982295
796,"(np.float64(33.62306579135347), np.float64(-80.87013621249967))",0.9013499602187853,33.62306579135347,-80.87013621249967
797,"(np.float64(34.40656016666667), np.float64(-82.797074))",0.08636321778218257,34.40656016666667,-82.797074
798,"(np.float64(35.04790057142857), np.float64(-82.06072007142858))",0.30029354106202627,35.04790057142857,-82.06072007142858
799,"(np.float64(34.88140305410927), np.float64(-82.6339950816772))",0.5349391032979289,34.88140305410927,-82.6339950816772
800,"(np.float64(34.717135), np.float64(-80.8472065))",0.010839248847342582,34.717135,-80.8472065
801,"(np.float64(34.98582048900524), np.float64(-81.20139524060767))",0.07815609391483984,34.98582048900524,-81.20139524060767
802,"(np.float64(34.456081), np.float64(-82.196442))",0.0,34.456081,-82.196442
803,"(np.float64(34.08031088888889), np.float64(-81.06672855555556))",0.13407248498115712,34.08031088888889,-81.06672855555556
804,"(np.float64(33.49309455217387), np.float64(-80.4656832176381))",0.5578727077477474,33.49309455217387,-80.4656832176381
805,"(np.float64(34.228053), np.float64(-81.35721000000001))",0.0006308178604178045,34.228053,-81.35721000000001
806,"(np.float64(34.3311542475403), np.float64(-81.60976577379883))",0.08289949393567303,34.3311542475403,-81.60976577379883
807,"(np.float64(35.06855616666666), np.float64(-82.51504916666666))",0.17252394178497277,35.06855616666666,-82.51504916666666
808,"(np.float64(33.09550563888888), np.float64(-80.07969175))",0.6378733970314845,33.09550563888888,-80.07969175
809,"(np.float64(32.30645777404892), np.float64(-80.93492509411408))",0.6325908618740912,32.30645777404892,-80.93492509411408
810,"(np.float64(35.011166), np.float64(-82.37032533333331))",0.13826266943094787,35.011166,-82.37032533333331
811,"(np.float64(34.645576166666665), np.float64(-82.09302100000001))",0.5040930179679816,34.645576166666665,-82.09302100000001
812,"(np.float64(34.28464738773953), np.float64(-79.43448266489122))",0.09624761693413045,34.28464738773953,-79.43448266489122
813,"(np.float64(34.11910566666666), np.float64(-79.96101033333333))",0.10187349266645625,34.11910566666666,-79.96101033333333
814,"(np.float64(33.1813075), np.float64(-80.217955))",0.0009905598862479594,33.1813075,-80.217955
815,"(np.float64(33.90951276683121), np.float64(-81.3011881159355))",0.39156127123849704,33.90951276683121,-81.3011881159355
816,"(np.float64(35.182010166666664), np.float64(-81.93171366666667))",0.3061103733112229,35.182010166666664,-81.93171366666667
817,"(np.float64(34.57151133333334), np.float64(-82.86140966666666))",0.09330562636596129,34.57151133333334,-82.86140966666666
818,"(np.float64(34.04788614285714), np.float64(-80.43564557142858))",0.11454165257183697,34.04788614285714,-80.43564557142858
819,"(np.float64(34.36674325), np.float64(-82.69129087499999))",0.12911230598520465,34.36674325,-82.69129087499999
820,"(np.float64(33.91501333333334), np.float64(-80.82669066666666))",0.11778689970061489,33.91501333333334,-80.82669066666666
821,"(np.float64(33.818037000000004), np.float64(-81.10298237500001))",0.29459451983955975,33.818037000000004,-81.10298237500001
822,"(np.float64(34.75601128571428), np.float64(-82.58342285714285))",0.16889224350060195,34.75601128571428,-82.58342285714285
823,"(np.float64(34.557873232597544), np.float64(-82.60337943705863))",0.3371425670770381,34.557873232597544,-82.60337943705863
824,"(np.float64(34.17062166666667), np.float64(-82.19602366666668))",0.18855771626787723,34.17062166666667,-82.19602366666668
825,"(np.float64(35.019918545454544), np.float64(-82.08071536363634))",0.36916870711187105,35.019918545454544,-82.08071536363634
826,"(np.float64(34.512561500000004), np.float64(-82.91488650000002))",0.09665724875739964,34.512561500000004,-82.91488650000002
827,"(np.float64(34.95484109090909), np.float64(-82.37391136363637))",0.0528361565726749,34.95484109090909,-82.37391136363637
828,"(np.float64(33.63141675000001), np.float64(-81.04502475))",0.1438067981382184,33.63141675000001,-81.04502475
829,"(np.float64(34.050037), np.float64(-78.9260685))",0.0851126422220285,34.050037,-78.9260685
830,"(np.float64(34.429892333333335), np.float64(-81.93100766666667))",0.007718017743418304,34.429892333333335,-81.93100766666667
831,"(np.float64(32.515088666666664), np.float64(-80.92870533333333))",0.12975766998155738,32.515088666666664,-80.92870533333333
832,"(np.float64(34.172756), np.float64(-79.19924700000001))",0.13588634514307493,34.172756,-79.19924700000001
833,"(np.float64(33.7461725), np.float64(-81.958103))",0.12172518485847172,33.7461725,-81.958103
834,"(np.float64(32.672328), np.float64(-81.02026333333333))",0.06672965241342199,32.672328,-81.02026333333333
835,"(np.float64(33.7339385715778), np.float64(-78.8591278128016))",0.22853481998349684,33.7339385715778,-78.8591278128016
836,"(np.float64(33.57440856369429), np.float64(-81.74097439159274))",0.5421462246333719,33.57440856369429,-81.74097439159274
837,"(np.float64(33.76848366666667), np.float64(-78.95461433333334))",0.08369436040851141,33.76848366666667,-78.95461433333334
838,"(np.float64(33.893288000000005), np.float64(-81.273054))",0.2283946275706129,33.893288000000005,-81.273054
839,"(np.float64(33.99413711111111), np.float64(-78.86431266666666))",0.19065970474375177,33.99413711111111,-78.86431266666666
840,"(np.float64(34.3990695), np.float64(-82.24719933333331))",0.19825933656779574,34.3990695,-82.24719933333331
841,"(np.float64(34.60583028571428), np.float64(-80.68574385714284))",0.2418937251053034,34.60583028571428,-80.68574385714284
842,"(np.float64(34.419635400000004), np.float64(-79.9766466))",0.1536237162272031,34.419635400000004,-79.9766466
843,"(np.float64(33.95940928571429), np.float64(-81.40088914285715))",0.14739173936668812,33.95940928571429,-81.40088914285715
844,"(np.float64(34.61193295289903), np.float64(-81.01978033395369))",0.1965323458173856,34.61193295289903,-81.01978033395369
845,"(np.float64(34.711796669305), np.float64(-81.03172721780315))",0.26713653278815763,34.711796669305,-81.03172721780315
846,"(np.float64(34.9397740277748), np.float64(-80.97730015990057))",0.5437759625505937,34.9397740277748,-80.97730015990057
847,"(np.float64(33.357891941771264), np.float64(-80.59038447644944))",0.3824188853460296,33.357891941771264,-80.59038447644944
848,"(np.float64(34.3251955), np.float64(-79.157318))",0.0662232082544135,34.3251955,-79.157318
849,"(np.float64(34.7286882), np.float64(-82.5359455))",0.12303568965825255,34.7286882,-82.5359455
850,"(np.float64(34.8635595), np.float64(-82.965671))",0.0029346377902976723,34.8635595,-82.965671
851,"(np.float64(34.5277016), np.float64(-81.984543))",0.02115531672537227,34.5277016,-81.984543
852,"(np.float64(34.386615), np.float64(-82.01166333333333))",0.005810673735710374,34.386615,-82.01166333333333
853,"(np.float64(35.05401483333333), np.float64(-81.63722033333332))",0.1826319881749857,35.05401483333333,-81.63722033333332
854,"(np.float64(34.8773105), np.float64(-82.67851025000002))",0.14409787002736563,34.8773105,-82.67851025000002
855,"(np.float64(34.837380454932706), np.float64(-82.58208693778546))",0.4172986980801039,34.837380454932706,-82.58208693778546
856,"(np.float64(34.62420075), np.float64(-83.033033))",0.15216662685086388,34.62420075,-83.033033
857,"(np.float64(34.461557), np.float64(-81.9931915))",0.0009986231152358054,34.461557,-81.9931915
858,"(np.float64(34.213821), np.float64(-81.413628))",0.0,34.213821,-81.413628
859,"(np.float64(33.16284412500001), np.float64(-80.1168205625))",0.5795510433186206,33.16284412500001,-80.1168205625
860,"(np.float64(33.97955572366624), np.float64(-80.2981446994164))",0.0017813533026380748,33.97955572366624,-80.2981446994164
861,"(np.float64(35.0747235), np.float64(-82.63412350000002))",0.15183123405190174,35.0747235,-82.63412350000002
862,"(np.float64(33.31325711111111), np.float64(-79.99348144444446))",0.21094344050523808,33.31325711111111,-79.99348144444446
863,"(np.float64(33.981260000000006), np.float64(-81.77016450000002))",0.028295261556243824,33.981260000000006,-81.77016450000002
864,"(np.float64(34.66860981818182), np.float64(-82.68917754545454))",0.25208469465051125,34.66860981818182,-82.68917754545454
865,"(np.float64(32.875696749999996), np.float64(-80.77315375))",0.2281161700866718,32.875696749999996,-80.77315375
866,"(np.float64(33.904906000000004), np.float64(-80.38837183333335))",0.16783997177661103,33.904906000000004,-80.38837183333335
867,"(np.float64(34.00171066666667), np.float64(-81.22784666666666))",0.03826115143636106,34.00171066666667,-81.22784666666666
868,"(np.float64(32.9920135), np.float64(-81.42168800000002))",0.0017725624553979447,32.9920135,-81.42168800000002
869,"(np.float64(33.910381), np.float64(-80.452522))",0.0,33.910381,-80.452522
870,"(np.float64(34.338977799999995), np.float64(-80.0746274))",0.1970190044366293,34.338977799999995,-80.0746274
871,"(np.float64(32.17113296746366), np.float64(-81.07097016852533))",0.1526381852423723,32.17113296746366,-81.07097016852533
872,"(np.float64(33.9518855625), np.float64(-80.49711393749999))",0.15893069118191377,33.9518855625,-80.49711393749999
873,"(np.float64(34.11358504), np.float64(-80.98783784))",0.4110857757505801,34.11358504,-80.98783784
874,"(np.float64(34.219894000000004), np.float64(-80.24404175000001))",0.23864379294667265,34.219894000000004,-80.24404175000001
875,"(np.float64(33.003005863852295), np.float64(-80.66919875141008))",0.5386279350625216,33.003005863852295,-80.66919875141008
876,"(np.float64(34.091837817053445), np.float64(-78.87334618662274))",0.5284593724179948,34.091837817053445,-78.87334618662274
877,"(np.float64(34.51968), np.float64(-82.31150799999998))",0.0,34.51968,-82.31150799999998
878,"(np.float64(33.6744905605184), np.float64(-80.89912243392669))",0.20297407001125994,33.6744905605184,-80.89912243392669
879,"(np.float64(35.024978193548385), np.float64(-82.49892770967742))",0.3418352690752108,35.024978193548385,-82.49892770967742
880,"(np.float64(33.361216666666664), np.float64(-79.65214133333333))",0.2328444827760315,33.361216666666664,-79.65214133333333
881,"(np.float64(34.96747), np.float64(-82.68398366666666))",0.2344173937735032,34.96747,-82.68398366666666
882,"(np.float64(35.11162950000001), np.float64(-82.551918))",0.21485537247959824,35.11162950000001,-82.551918
883,"(np.float64(35.0676632), np.float64(-82.4346924))",0.1644992472221944,35.0676632,-82.4346924
884,"(np.float64(34.55416220000001), np.float64(-82.4230858))",0.08510688423084427,34.55416220000001,-82.4230858
885,"(np.float64(34.819567413866835), np.float64(-81.0333919891266))",0.1095229111094438,34.819567413866835,-81.0333919891266
886,"(np.float64(34.874117142857145), np.float64(-82.60360571428573))",0.21196852944186073,34.874117142857145,-82.60360571428573
887,"(np.float64(34.055502249999996), np.float64(-80.48985550000002))",0.15155428932904005,34.055502249999996,-80.48985550000002
888,"(np.float64(34.194684555555554), np.float64(-80.90722844444446))",0.04941106577811308,34.194684555555554,-80.90722844444446
889,"(np.float64(33.07203554545455), np.float64(-80.25565986363637))",0.47492975119864234,33.07203554545455,-80.25565986363637
890,"(np.float64(32.930305039438124), np.float64(-80.68392089037776))",0.6658080152574513,32.930305039438124,-80.68392089037776
891,"(np.float64(33.925861), np.float64(-81.33094799999998))",0.0,33.925861,-81.33094799999998
892,"(np.float64(34.019704129475436), np.float64(-81.22109494644047))",0.42261869529954654,34.019704129475436,-81.22109494644047
893,"(np.float64(34.330866), np.float64(-82.08385440000002))",0.192924320589163,34.330866,-82.08385440000002
894,"(np.float64(34.36238233333333), np.float64(-82.52031099999998))",0.04346983197761835,34.36238233333333,-82.52031099999998
895,"(np.float64(34.478629999999995), np.float64(-82.35105899999998))",0.0,34.478629999999995,-82.35105899999998
896,"(np.float64(33.91243325000001), np.float64(-80.42775275000001))",0.28641535464956513,33.91243325000001,-80.42775275000001
897,"(np.float64(35.0989066), np.float64(-82.22760480000001))",0.1377157016749226,35.0989066,-82.22760480000001
898,"(np.float64(34.70426333333333), np.float64(-82.6204458333333))",0.15025066741352364,34.70426333333333,-82.6204458333333
899,"(np.float64(32.76963467694478), np.float64(-80.9645985490809))",0.07734277698715109,32.76963467694478,-80.9645985490809
900,"(np.float64(34.73560116666666), np.float64(-79.9333465))",0.18161826159043973,34.73560116666666,-79.9333465
901,"(np.float64(32.41545966666667), np.float64(-81.011642))",0.11352276158962939,32.41545966666667,-81.011642
902,"(np.float64(34.02357457892056), np.float64(-79.99291011530305))",0.2133520176089081,34.02357457892056,-79.99291011530305
903,"(np.float64(34.56264671428571), np.float64(-81.89385371428571))",0.18854956053055857,34.56264671428571,-81.89385371428571
904,"(np.float64(32.993945), np.float64(-80.9670485))",0.16829644450493383,32.993945,-80.9670485
905,"(np.float64(33.53495036363636), np.float64(-80.564672))",0.5059001376601837,33.53495036363636,-80.564672
906,"(np.float64(33.86830414285714), np.float64(-80.32229171428571))",0.4032044523999615,33.86830414285714,-80.32229171428571
907,"(np.float64(34.927895666666664), np.float64(-81.48745233333332))",0.17460606991201497,34.927895666666664,-81.48745233333332
908,"(np.float64(32.488739), np.float64(-81.1782))",0.0,32.488739,-81.1782
909,"(np.float64(34.18332228571429), np.float64(-80.94113628571428))",0.15609366769440447,34.18332228571429,-80.94113628571428
910,"(np.float64(34.0751765), np.float64(-79.20549))",0.12599340843858764,34.0751765,-79.20549
911,"(np.float64(34.019703), np.float64(-81.52240649999999))",0.1715819158095706,34.019703,-81.52240649999999
912,"(np.float64(33.13416975987589), np.float64(-80.63443411948971))",0.379890728668704,33.13416975987589,-80.63443411948971
913,"(np.float64(34.26911475), np.float64(-80.799981))",0.10841215606482,34.26911475,-80.799981
914,"(np.float64(34.494088500000004), np.float64(-80.59943849999999))",0.12091388759248867,34.494088500000004,-80.59943849999999
915,"(np.float64(34.50679125), np.float64(-81.9359645))",0.0296012367703266,34.50679125,-81.9359645
916,"(np.float64(32.434821), np.float64(-81.104756))",0.10881228585061006,32.434821,-81.104756
917,"(np.float64(32.93283861408612), np.float64(-79.83331658026248))",0.6408704059118739,32.93283861408612,-79.83331658026248
918,"(np.float64(34.482835900000005), np.float64(-79.33578890000001))",0.2914606364678628,34.482835900000005,-79.33578890000001
919,"(np.float64(33.119213), np.float64(-80.76807))",0.002497235239198277,33.119213,-80.76807
920,"(np.float64(34.346536), np.float64(-82.21937440000002))",0.08814692262094839,34.346536,-82.21937440000002
921,"(np.float64(34.214099555555556), np.float64(-79.87414777777778))",0.16951283347585303,34.214099555555556,-79.87414777777778
922,"(np.float64(34.22670775), np.float64(-81.57929949999999))",0.030988974959605665,34.22670775,-81.57929949999999
923,"(np.float64(33.577645), np.float64(-80.969185))",0.04496688181998117,33.577645,-80.969185
924,"(np.float64(33.90139024776042), np.float64(-80.09298546837223))",0.12499160536430894,33.90139024776042,-80.09298546837223
925,"(np.float64(34.426096333333334), np.float64(-80.36066233333334))",0.12443131308803584,34.426096333333334,-80.36066233333334
926,"(np.float64(34.76606125), np.float64(-82.03250137499998))",0.24242143825143866,34.76606125,-82.03250137499998
927,"(np.float64(34.5808915), np.float64(-82.253963))",0.19824238308977163,34.5808915,-82.253963
928,"(np.float64(34.62031066666666), np.float64(-82.72300433333335))",0.04872881102500375,34.62031066666666,-82.72300433333335
929,"(np.float64(34.0289615), np.float64(-81.597503))",0.30365691935720085,34.0289615,-81.597503
930,"(np.float64(34.27045066666667), np.float64(-79.89964266666665))",0.033778695402135774,34.27045066666667,-79.89964266666665
931,"(np.float64(34.20405399999999), np.float64(-79.48531333333334))",0.21447155865016654,34.20405399999999,-79.48531333333334
932,"(np.float64(34.84292142857143), np.float64(-81.87733185714285))",0.07758033942225627,34.84292142857143,-81.87733185714285
933,"(np.float64(34.42236137100579), np.float64(-82.04692200025546))",0.348144896814371,34.42236137100579,-82.04692200025546
934,"(np.float64(34.74586842857143), np.float64(-82.4070897142857))",0.14617575562598742,34.74586842857143,-82.4070897142857
935,"(np.float64(34.589357), np.float64(-81.91576399999998))",0.08252982664871215,34.589357,-81.91576399999998
936,"(np.float64(33.13440242857143), np.float64(-80.06413614285715))",0.14431641166205914,33.13440242857143,-80.06413614285715
937,"(np.float64(34.1931385), np.float64(-80.38183899999999))",0.2863539950004588,34.1931385,-80.38183899999999
938,"(np.float64(34.272461), np.float64(-82.31649))",0.0,34.272461,-82.31649
939,"(np.float64(33.835411444444446), np.float64(-79.1741308888889))",0.21826516203009977,33.835411444444446,-79.1741308888889
